client_id,full_name,age,gender,marital_status,region,education_level,employment_years,risk_score,risk_level,approve_credit,income,credit_score,loan_amount,past_due,monthly_expenses,savings_balance
1286,Client_1286,63,male,married,Andijan,master,18,103.933,2,1,7636.81,643,15967.51,3,2531.64,12621.24
1287,Client_1287,21,female,widowed,Samarkand,bachelor,30,20.965,0,1,8500.51,810,15655.93,1,2011.67,10218.89
1288,Client_1288,56,male,divorced,Tashkent,phd,16,126.308,3,0,8062.67,598,19121.02,4,3501.26,14149.8
1289,Client_1289,46,male,single,Bukhara,bachelor,8,148.041,3,0,5172.95,555,9903.79,5,2246.88,4448.96
1290,Client_1290,49,male,married,Samarkand,bachelor,32,114.08,2,1,5253.29,623,11283.38,4,2088.3,4720.1
1291,Client_1291,41,male,divorced,Samarkand,high_school,33,165.715,3,0,8655.46,520,23862.39,3,2807.9,20339.03
1292,Client_1292,31,male,married,Tashkent,bachelor,23,10.817,0,1,7264.86,831,11235.04,0,2524.05,7107.94
1293,Client_1293,60,male,married,Namangan,high_school,8,98.463,2,1,7323.47,655,11939.14,3,2403.57,8213.85
1294,Client_1294,31,female,single,Samarkand,bachelor,6,97.58,2,1,7289.67,655,8890.39,3,2700.52,11572.75
1295,Client_1295,56,male,divorced,Namangan,high_school,15,52.594,0,1,9627.46,747,17496.8,1,3241.71,22137.24
1296,Client_1296,59,female,widowed,Namangan,high_school,18,118.67,3,0,6330.57,615,15082.95,2,2976.68,13059.32
1297,Client_1297,60,female,married,Andijan,high_school,5,95.354,2,1,8674.95,661,13419.51,2,2761.36,5097.12
1298,Client_1298,55,female,married,Tashkent,high_school,10,119.676,3,0,7350.41,612,10370.7,3,2501.6,13863.31
1299,Client_1299,54,female,widowed,Namangan,high_school,11,164.583,3,0,4599.23,522,8764.86,3,1720.96,6936.21
1300,Client_1300,44,female,divorced,Tashkent,master,12,83.291,1,1,5762.72,685,9991.93,3,1161.68,8362.32
1301,Client_1301,42,male,married,Andijan,master,11,39.68,0,1,6089.45,772,7787.66,4,2416.5,11467.15
1302,Client_1302,25,male,married,Tashkent,bachelor,20,82.234,1,1,8639.66,687,15188.25,2,2612.01,7710.59
1303,Client_1303,53,male,married,Samarkand,master,9,44.73,0,1,8840.95,763,17097.47,1,1966.76,21775.05
1304,Client_1304,56,female,divorced,Namangan,high_school,19,134.723,3,0,7530.78,581,16231.16,2,4250.44,13484.71
1305,Client_1305,40,male,divorced,Tashkent,master,27,119.498,3,0,6215.84,612,10377.68,3,2044.81,7653.64
1306,Client_1306,39,male,widowed,Bukhara,high_school,23,143.749,3,0,5633.53,564,14514.01,5,2086.85,9579.28
1307,Client_1307,55,male,divorced,Tashkent,high_school,4,69.494,1,1,8706.37,713,14338.56,1,4622.54,8122.54
1308,Client_1308,63,male,divorced,Namangan,bachelor,11,100.266,2,1,5073.17,651,6590.76,1,1353.09,8967.76
1309,Client_1309,37,male,single,Andijan,high_school,34,101.627,2,1,6844.16,648,11873.34,4,3696.69,3808.33
1310,Client_1310,63,female,widowed,Andijan,bachelor,1,55.073,0,1,10546.71,740,17671.12,5,3128.74,12470.04
1311,Client_1311,54,male,married,Namangan,high_school,8,107.047,2,1,6220.32,637,13453.83,4,2709.67,12409.75
1312,Client_1312,29,female,divorced,Samarkand,master,21,37.215,0,1,5092.45,777,9516.65,2,2415.2,10775.4
1313,Client_1313,46,female,married,Samarkand,bachelor,4,75.095,1,1,4351.81,701,6132.07,2,2445.74,4377.22
1314,Client_1314,22,female,married,Andijan,high_school,11,101.991,2,1,10606.01,647,14205.36,3,4699.05,16744.96
1315,Client_1315,29,female,single,Andijan,bachelor,0,155.339,3,0,7522.94,540,11212.54,4,2868.44,11713.11
1316,Client_1316,29,female,divorced,Namangan,high_school,21,55.907,1,1,5696.39,740,10040.3,2,2443.22,7649.75
1317,Client_1317,60,male,widowed,Samarkand,bachelor,18,73.346,1,1,6716.3,705,12817.96,1,1886.16,6426.59
1318,Client_1318,37,male,divorced,Andijan,high_school,15,70.789,1,1,6005.57,710,8943.5,3,2856.43,11449.35
1319,Client_1319,21,male,married,Samarkand,bachelor,30,69.458,1,1,4204.67,713,6176.87,2,1155.24,4224.53
1320,Client_1320,45,female,widowed,Andijan,bachelor,2,109.666,2,1,8182.18,632,18963.9,2,3460.23,18999.43
1321,Client_1321,63,male,divorced,Tashkent,high_school,22,92.365,2,1,7050.72,666,15209.85,3,3236.57,10977.99
1322,Client_1322,60,male,married,Bukhara,phd,17,106.563,2,1,8057.48,639,11668.08,2,4507.62,18056.45
1323,Client_1323,62,female,married,Tashkent,master,25,29.641,0,1,7009.83,793,11813.62,2,2664.27,7581.02
1324,Client_1324,45,female,single,Andijan,bachelor,12,98.107,2,1,7196.87,655,13367.29,3,3671.36,15215.32
1325,Client_1325,59,female,single,Bukhara,bachelor,17,113.514,2,1,3647.77,624,5058.32,3,974.0,2653.12
1326,Client_1326,55,female,single,Bukhara,high_school,2,26.516,0,1,8361.77,799,10653.41,1,2194.79,17005.01
1327,Client_1327,23,male,married,Andijan,bachelor,22,31.577,0,1,5367.54,789,6008.51,2,2200.26,6837.66
1328,Client_1328,57,female,divorced,Andijan,high_school,2,75.188,1,1,5751.87,701,7967.19,3,2522.41,8282.59
1329,Client_1329,64,female,single,Samarkand,high_school,24,91.175,2,1,6208.19,668,11253.84,4,2811.92,5175.24
1330,Client_1330,64,male,divorced,Andijan,phd,26,102.706,2,1,3911.97,646,6247.68,3,1949.22,2101.73
1331,Client_1331,50,male,single,Namangan,bachelor,26,87.94,2,1,6126.17,676,9474.52,3,1947.95,11225.55
1332,Client_1332,58,female,widowed,Andijan,bachelor,24,125.239,3,0,6021.72,601,11564.57,3,2704.01,10089.02
1333,Client_1333,54,male,widowed,Namangan,high_school,23,63.421,1,1,6433.25,724,7250.54,5,1770.79,11225.1
1334,Client_1334,32,female,single,Andijan,bachelor,7,11.648,0,1,4448.23,829,6999.82,1,1279.31,4492.73
1335,Client_1335,39,female,married,Samarkand,high_school,8,60.443,1,1,8391.56,731,12074.28,3,1904.24,8211.61
1336,Client_1336,57,male,single,Namangan,high_school,29,135.507,3,0,7597.08,581,14525.4,3,3789.43,16414.21
1337,Client_1337,64,male,single,Tashkent,high_school,18,65.226,1,1,5703.94,721,11714.9,3,2297.53,11536.25
1338,Client_1338,37,female,married,Namangan,bachelor,15,77.039,1,1,6127.68,698,8857.8,3,1809.35,7191.32
1339,Client_1339,30,female,widowed,Samarkand,bachelor,23,65.768,1,1,8257.22,720,14173.5,3,3488.64,14661.62
1340,Client_1340,32,female,divorced,Namangan,high_school,20,122.925,3,0,6613.79,606,11393.69,2,2259.91,14261.31
1341,Client_1341,36,male,single,Andijan,bachelor,5,85.498,2,1,5139.2,680,10732.46,3,2748.87,11705.34
1342,Client_1342,44,female,married,Andijan,high_school,4,46.244,0,1,6874.61,759,12537.28,1,2827.25,3517.14
1343,Client_1343,39,female,single,Samarkand,bachelor,13,133.547,3,0,5368.24,584,8564.33,4,1137.66,11417.83
1344,Client_1344,28,female,married,Bukhara,phd,3,105.985,2,1,5938.19,640,11780.3,2,3527.51,7130.49
1345,Client_1345,51,female,divorced,Andijan,bachelor,7,98.571,2,1,6924.06,654,8456.73,3,1590.59,13410.23
1346,Client_1346,41,female,divorced,Tashkent,master,23,40.837,0,1,8582.82,770,16415.14,2,4105.88,10666.75
1347,Client_1347,37,male,widowed,Samarkand,master,10,33.866,0,1,10034.99,783,12962.02,4,3762.14,17184.9
1348,Client_1348,43,female,married,Namangan,bachelor,16,171.647,3,0,9043.92,508,24476.66,5,2710.71,16220.86
1349,Client_1349,57,female,married,Namangan,bachelor,20,40.879,0,1,6892.22,770,8853.47,3,3243.36,9028.7
1350,Client_1350,36,female,widowed,Tashkent,master,25,32.644,0,1,10386.02,786,16179.11,1,2600.23,15844.61
1351,Client_1351,26,female,widowed,Andijan,high_school,26,35.909,0,1,7837.4,780,14942.11,1,4258.05,15303.52
1352,Client_1352,28,male,married,Samarkand,high_school,15,109.4,2,1,5530.47,632,12310.71,3,1660.49,8033.61
1353,Client_1353,45,male,widowed,Tashkent,master,25,95.667,2,1,7141.82,659,9426.94,4,2460.94,3770.6
1354,Client_1354,38,male,divorced,Andijan,bachelor,32,155.828,3,0,6014.63,539,12952.79,4,2724.97,3162.54
1355,Client_1355,45,female,single,Samarkand,high_school,30,179.994,3,0,5128.14,491,10553.57,3,1027.74,9346.66
1356,Client_1356,32,female,divorced,Namangan,bachelor,5,102.328,2,1,5238.66,647,8703.99,2,2038.36,11496.12
1357,Client_1357,35,male,widowed,Samarkand,master,7,82.057,1,1,6779.15,687,9883.14,4,3780.73,14036.55
1358,Client_1358,46,male,married,Bukhara,bachelor,6,77.913,1,1,8131.31,696,11707.45,3,3839.33,9113.58
1359,Client_1359,61,male,married,Samarkand,bachelor,33,48.887,0,1,8602.3,754,13200.82,2,3055.2,12406.72
1360,Client_1360,46,female,divorced,Bukhara,master,13,0.586,0,1,5132.92,850,5398.46,1,2382.55,4970.32
1361,Client_1361,52,female,married,Samarkand,bachelor,15,103.472,2,1,6545.11,644,11712.1,4,3761.0,16220.75
1362,Client_1362,30,male,widowed,Bukhara,bachelor,8,133.216,3,0,7729.89,585,12674.72,2,2126.66,7892.31
1363,Client_1363,36,male,divorced,Namangan,bachelor,9,61.104,1,1,7227.79,729,9582.87,2,2983.08,9631.19
1364,Client_1364,27,male,married,Andijan,bachelor,16,75.933,1,1,8041.82,700,14981.42,2,2363.45,14975.94
1365,Client_1365,37,female,single,Bukhara,bachelor,11,111.733,2,1,6347.96,628,7801.87,2,3438.63,14295.83
1366,Client_1366,43,female,single,Bukhara,high_school,5,44.826,0,1,8909.37,762,12109.98,2,4351.52,5371.92
1367,Client_1367,46,female,widowed,Namangan,bachelor,18,121.933,3,0,6993.64,607,12164.32,5,3639.7,7707.26
1368,Client_1368,41,male,married,Bukhara,phd,28,91.435,2,1,8136.59,668,13558.35,2,4696.48,13327.5
1369,Client_1369,42,male,widowed,Tashkent,high_school,5,89.224,2,1,6428.84,674,11946.47,3,1883.16,11164.49
1370,Client_1370,27,female,divorced,Namangan,high_school,24,128.658,3,0,7087.59,595,12242.74,1,1555.64,4536.44
1371,Client_1371,34,male,single,Tashkent,bachelor,23,162.671,3,0,4605.96,526,7965.28,3,1457.15,8420.42
1372,Client_1372,35,female,divorced,Namangan,master,24,76.11,1,1,5744.87,700,11606.68,1,2066.17,8939.75
1373,Client_1373,27,male,married,Bukhara,high_school,15,24.06,0,1,6688.8,803,12373.35,1,3010.39,14416.08
1374,Client_1374,29,male,widowed,Tashkent,high_school,15,42.482,0,1,7150.09,766,7136.38,2,3711.48,6752.39
1375,Client_1375,28,male,widowed,Bukhara,high_school,5,39.455,0,1,11021.8,773,16548.36,1,3746.55,9810.0
1376,Client_1376,43,male,widowed,Namangan,bachelor,20,121.375,3,0,6427.15,608,10635.67,3,2502.72,13411.37
1377,Client_1377,49,female,divorced,Bukhara,high_school,3,75.918,1,1,4935.04,699,6759.22,2,2537.53,9414.76
1378,Client_1378,38,male,single,Tashkent,high_school,33,149.756,3,0,9553.73,552,17343.76,2,2771.84,19903.73
1379,Client_1379,51,female,divorced,Tashkent,bachelor,27,78.061,1,1,8618.26,695,15237.58,3,2472.17,17786.95
1380,Client_1380,50,female,divorced,Bukhara,master,27,23.235,0,1,5265.23,805,5841.12,1,2294.03,3727.79
1381,Client_1381,59,female,married,Samarkand,bachelor,16,22.215,0,1,7697.89,808,13671.64,1,2882.27,8137.95
1382,Client_1382,55,male,married,Namangan,high_school,13,1.045,0,1,8252.81,850,10676.09,1,4782.99,8419.27
1383,Client_1383,38,female,married,Namangan,bachelor,6,41.284,0,1,7245.74,769,9367.16,2,2483.93,17166.42
1384,Client_1384,62,female,single,Bukhara,phd,21,64.841,1,1,7488.73,723,13718.81,2,3772.99,11045.38
1385,Client_1385,59,female,single,Samarkand,bachelor,0,46.453,0,1,6051.62,759,6079.81,2,2621.78,4369.96
1386,Client_1386,37,male,married,Tashkent,phd,28,55.516,1,1,7755.68,741,11236.06,1,1720.45,8369.59
1387,Client_1387,34,male,married,Andijan,master,30,122.055,3,0,6262.97,607,10481.93,3,1464.0,14052.87
1388,Client_1388,51,female,single,Andijan,high_school,29,154.044,3,0,3031.91,544,5597.65,4,852.76,6652.41
1389,Client_1389,44,male,widowed,Bukhara,bachelor,14,46.335,0,1,7294.4,759,9631.79,2,1876.56,16782.07
1390,Client_1390,55,female,single,Samarkand,high_school,17,0.816,0,1,4486.08,850,4082.08,2,1488.25,5728.98
1391,Client_1391,64,female,single,Samarkand,bachelor,34,44.061,0,1,8520.24,763,9647.07,3,3677.3,15188.88
1392,Client_1392,54,male,single,Namangan,high_school,29,170.121,3,0,5303.77,510,8906.06,5,2338.67,5602.63
1393,Client_1393,23,female,married,Tashkent,high_school,33,108.945,2,1,3320.49,633,7820.41,4,1444.77,2861.11
1394,Client_1394,57,male,widowed,Samarkand,master,10,94.702,2,1,4346.06,662,5030.67,3,1073.67,2363.4
1395,Client_1395,63,male,single,Andijan,high_school,26,169.039,3,0,6937.79,513,11838.6,4,3053.25,6569.26
1396,Client_1396,60,female,married,Tashkent,master,23,147.724,3,0,7279.76,556,19383.28,4,2649.1,12439.28
1397,Client_1397,46,male,divorced,Tashkent,high_school,34,87.245,2,1,4881.04,677,8808.95,4,2739.35,11267.5
1398,Client_1398,43,male,divorced,Bukhara,high_school,7,74.476,1,1,5391.42,704,8337.56,1,3045.04,4134.36
1399,Client_1399,64,female,single,Samarkand,master,17,130.031,3,0,6987.9,591,9562.15,3,3544.75,16323.89
1400,Client_1400,59,female,divorced,Bukhara,bachelor,12,149.285,3,0,8458.34,552,19190.51,4,4070.52,10071.94
1401,Client_1401,35,male,widowed,Samarkand,bachelor,23,32.043,0,1,5184.88,787,5619.18,2,1275.38,7018.54
1402,Client_1402,24,male,divorced,Namangan,high_school,22,102.869,2,1,7568.76,646,14694.88,3,1770.16,9309.25
1403,Client_1403,49,female,divorced,Bukhara,bachelor,11,96.614,2,1,4391.96,658,9901.02,1,2355.56,5785.17
1404,Client_1404,42,male,widowed,Bukhara,bachelor,29,109.937,2,1,7473.83,631,13613.32,3,2771.34,7611.25
1405,Client_1405,45,male,single,Andijan,bachelor,30,119.83,3,0,8133.69,611,12129.56,4,3095.23,15431.31
1406,Client_1406,33,male,single,Bukhara,bachelor,27,27.556,0,1,7786.31,797,11904.94,1,4197.73,15700.05
1407,Client_1407,38,male,widowed,Samarkand,phd,21,125.322,3,0,8491.6,601,16037.11,3,3809.1,18224.88
1408,Client_1408,53,male,widowed,Andijan,bachelor,27,77.486,1,1,8391.61,696,13860.29,4,2280.53,9923.75
1409,Client_1409,36,male,widowed,Bukhara,master,12,85.447,1,1,9770.4,681,15910.01,2,2778.75,19826.62
1410,Client_1410,62,male,divorced,Bukhara,bachelor,24,173.201,3,0,7162.93,505,17817.11,3,1450.86,12716.71
1411,Client_1411,64,female,widowed,Namangan,bachelor,6,74.968,1,1,9774.84,702,16423.51,3,4733.64,23614.37
1412,Client_1412,22,female,married,Bukhara,high_school,5,154.638,3,0,5583.85,541,15380.14,4,2201.4,7535.8
1413,Client_1413,55,female,divorced,Tashkent,high_school,23,56.813,1,1,6691.99,737,12430.95,2,3881.26,16627.04
1414,Client_1414,62,female,single,Andijan,master,18,138.881,3,0,6827.5,573,11297.61,4,3315.47,13523.82
1415,Client_1415,54,female,single,Tashkent,high_school,18,62.527,1,1,5435.82,727,9677.93,1,1311.45,11157.33
1416,Client_1416,50,male,single,Andijan,high_school,8,104.871,2,1,3459.01,641,4911.88,3,915.31,1907.33
1417,Client_1417,33,male,divorced,Namangan,high_school,28,115.818,3,0,8303.95,619,17923.77,2,3327.31,12412.71
1418,Client_1418,33,male,married,Bukhara,high_school,23,76.501,1,1,5605.1,699,6901.96,2,3194.62,8725.31
1419,Client_1419,38,male,widowed,Bukhara,master,4,151.674,3,0,6398.76,548,12915.55,4,1912.59,3718.96
1420,Client_1420,52,female,widowed,Bukhara,master,25,89.042,2,1,9376.88,674,18689.94,2,4971.92,10542.07
1421,Client_1421,52,male,single,Andijan,bachelor,13,51.05,0,1,7858.13,750,10053.89,1,2553.18,18948.21
1422,Client_1422,55,male,single,Bukhara,high_school,28,38.709,0,1,9610.32,774,17111.51,1,2959.58,12995.29
1423,Client_1423,59,female,divorced,Tashkent,bachelor,5,106.228,2,1,7180.8,638,13871.0,5,4025.25,6271.74
1424,Client_1424,49,male,married,Bukhara,bachelor,6,99.824,2,1,7833.24,652,12602.19,4,1714.67,11958.83
1425,Client_1425,49,male,widowed,Namangan,phd,17,152.957,3,0,6638.99,546,12987.29,3,3082.46,3767.84
1426,Client_1426,64,female,divorced,Tashkent,bachelor,22,119.494,3,0,5726.96,612,13507.62,2,1244.28,8773.57
1427,Client_1427,36,male,widowed,Bukhara,high_school,0,155.887,3,0,7827.69,540,13249.63,3,4072.79,13217.34
1428,Client_1428,64,male,single,Bukhara,bachelor,3,66.026,1,1,6346.15,720,11200.21,3,3374.64,7713.04
1429,Client_1429,30,male,widowed,Samarkand,phd,34,48.309,0,1,7966.78,756,13497.35,0,4440.23,16133.95
1430,Client_1430,50,male,married,Andijan,bachelor,22,106.569,2,1,6144.3,639,13861.37,2,1686.22,4739.88
1431,Client_1431,45,male,married,Tashkent,bachelor,26,132.958,3,0,6736.93,585,14802.84,4,1682.88,15200.97
1432,Client_1432,59,female,single,Samarkand,high_school,25,71.854,1,1,6857.08,708,11513.61,3,2752.53,16531.66
1433,Client_1433,40,female,married,Namangan,bachelor,7,124.669,3,0,8615.45,602,20424.75,3,2659.18,4329.0
1434,Client_1434,25,female,married,Andijan,master,15,55.551,1,1,6363.48,740,11789.37,2,2815.96,13907.02
1435,Client_1435,21,female,divorced,Tashkent,high_school,2,0.938,0,1,8780.49,850,13300.7,2,3560.48,13277.94
1436,Client_1436,50,female,widowed,Bukhara,bachelor,31,125.529,3,0,5642.72,600,7278.33,3,1455.49,8028.53
1437,Client_1437,23,female,single,Tashkent,high_school,4,118.988,3,0,7404.79,613,12438.61,2,3670.61,7237.13
1438,Client_1438,34,male,single,Bukhara,high_school,19,151.541,3,0,5968.6,549,13314.91,3,3112.71,8324.11
1439,Client_1439,50,female,single,Andijan,high_school,13,79.207,1,1,8673.62,693,14286.33,3,5075.95,20824.09
1440,Client_1440,24,female,single,Bukhara,high_school,31,82.929,1,1,5772.0,687,8313.06,0,2067.62,5319.34
1441,Client_1441,38,male,single,Namangan,bachelor,25,98.024,2,1,5924.9,656,7756.35,3,1985.4,5084.05
1442,Client_1442,57,male,married,Bukhara,high_school,5,84.928,1,1,5115.55,681,8743.55,3,1416.52,5032.64
1443,Client_1443,45,female,divorced,Namangan,high_school,4,132.604,3,0,7154.56,586,11773.58,3,1948.52,11473.54
1444,Client_1444,21,male,single,Andijan,master,12,160.719,3,0,7886.57,530,13752.49,3,2590.12,18617.04
1445,Client_1445,35,female,divorced,Andijan,bachelor,31,119.825,3,0,7724.69,612,13250.14,2,4578.63,12728.47
1446,Client_1446,29,male,divorced,Tashkent,bachelor,15,171.66,3,0,6783.64,508,17896.08,3,1607.07,6695.22
1447,Client_1447,35,female,married,Namangan,bachelor,0,125.681,3,0,6009.19,600,11168.68,2,1825.27,8298.12
1448,Client_1448,44,male,single,Namangan,bachelor,12,71.313,1,1,6581.98,708,8483.41,4,1542.76,8430.2
1449,Client_1449,24,male,married,Samarkand,high_school,10,83.086,1,1,6639.21,685,8114.61,3,2054.52,3937.97
1450,Client_1450,32,female,single,Samarkand,master,7,165.869,3,0,7378.92,520,15942.2,1,1748.51,11225.42
1451,Client_1451,57,female,married,Samarkand,high_school,24,38.554,0,1,7275.78,774,12643.39,2,2934.49,5471.48
1452,Client_1452,57,female,divorced,Bukhara,bachelor,31,94.529,2,1,9609.58,662,17980.93,4,3606.88,20992.01
1453,Client_1453,63,female,single,Samarkand,high_school,23,144.226,3,0,7059.45,563,11586.18,4,1903.37,11280.48
1454,Client_1454,26,female,widowed,Namangan,bachelor,27,101.765,2,1,7541.2,647,12555.27,4,2035.54,16509.3
1455,Client_1455,59,male,divorced,Bukhara,bachelor,13,112.022,2,1,7107.18,628,15758.79,3,3201.39,17143.16
1456,Client_1456,44,female,widowed,Andijan,bachelor,2,124.788,3,0,6509.9,602,9552.72,4,2310.03,15535.07
1457,Client_1457,31,female,divorced,Tashkent,high_school,26,49.131,0,1,7531.11,753,11490.27,3,1675.51,5278.24
1458,Client_1458,33,male,married,Samarkand,bachelor,19,135.231,3,0,6369.01,580,11161.35,4,3618.09,15219.6
1459,Client_1459,54,male,single,Andijan,phd,14,77.169,1,1,6912.67,697,8366.59,3,2502.26,14457.82
1460,Client_1460,45,female,divorced,Namangan,master,26,146.074,3,0,8738.9,559,12303.75,2,3813.82,17961.21
1461,Client_1461,27,male,married,Tashkent,high_school,27,87.428,2,1,6271.96,677,10815.72,1,3475.7,4266.55
1462,Client_1462,24,male,single,Andijan,high_school,24,74.239,1,1,7581.02,704,8245.25,1,2735.71,6512.32
1463,Client_1463,28,female,single,Tashkent,master,32,74.096,1,1,3277.98,704,3853.08,0,1731.64,8032.11
1464,Client_1464,40,male,divorced,Samarkand,bachelor,13,82.309,1,1,6721.98,687,9885.06,2,3803.98,6229.53
1465,Client_1465,49,male,single,Namangan,bachelor,7,96.563,2,1,6261.82,658,7442.43,4,1688.36,5248.07
1466,Client_1466,30,female,divorced,Tashkent,master,13,133.749,3,0,7180.39,584,12908.94,2,3999.46,8793.85
1467,Client_1467,63,female,single,Andijan,master,0,133.142,3,0,6645.64,585,9626.33,4,1647.67,15462.5
1468,Client_1468,54,male,widowed,Samarkand,bachelor,15,72.171,1,1,7212.28,707,10329.32,3,2236.17,10475.02
1469,Client_1469,46,male,married,Samarkand,bachelor,17,142.499,3,0,6432.0,566,15253.25,3,3365.77,15058.39
1470,Client_1470,61,female,widowed,Andijan,high_school,6,152.471,3,0,7579.5,546,16937.81,5,4246.6,8857.99
1471,Client_1471,23,male,divorced,Andijan,bachelor,14,21.384,0,1,4428.04,809,5935.87,2,2097.36,4220.17
1472,Client_1472,26,male,widowed,Tashkent,high_school,23,97.172,2,1,7167.12,657,8938.08,4,1733.94,10681.92
1473,Client_1473,25,male,divorced,Bukhara,high_school,12,57.552,1,1,5594.38,737,9216.03,2,2289.2,9683.62
1474,Client_1474,25,female,single,Samarkand,high_school,8,46.464,0,1,8751.8,759,10068.91,2,3754.99,11228.54
1475,Client_1475,43,male,single,Tashkent,high_school,14,83.227,1,1,5570.18,685,6569.64,2,1742.04,6639.99
1476,Client_1476,29,male,divorced,Andijan,bachelor,34,102.687,2,1,8492.83,646,16404.88,2,5066.13,7950.3
1477,Client_1477,55,female,widowed,Tashkent,bachelor,23,101.997,2,1,6982.7,648,15462.03,1,2333.98,7331.93
1478,Client_1478,40,male,single,Andijan,bachelor,32,13.596,0,1,4256.86,825,5654.21,2,1209.38,7859.16
1479,Client_1479,62,male,married,Namangan,high_school,15,110.827,2,1,5685.6,630,7049.33,4,1387.6,7048.7
1480,Client_1480,55,female,single,Andijan,master,7,77.782,1,1,8271.7,696,16762.9,3,2906.68,5455.3
1481,Client_1481,38,female,married,Andijan,high_school,28,55.136,1,1,8186.51,741,8841.38,3,3905.36,6355.28
